lat,lon,housenumber,street,city
50.2659488,17.3961913,414,Mlýnská,
50.2662938,17.3961713,409,Mlýnská,
50.2664463,17.3967288,408,Mlýnská,
50.2668163,17.39533,610,Polská,
50.267855,17.3944163,536,Polská,
50.26732,17.394625,63,Plynárenská,
50.2667238,17.3941625,634,Plynárenská,
50.2670601,17.3956313,402,Polská,
50.2629038,17.39893,158,U Sv. Rocha,
50.26289,17.3976013,11,Kostelní,
50.26273,17.3968888,10,nám. Svobody,
50.2633363,17.39752,13,Kostelní,
50.2640875,17.3968663,55,Kostelní,
50.2636875,17.3976663,15,Kostelní,
50.2638713,17.3973788,16,Kostelní,
50.2643238,17.40089,34,,
50.2647625,17.3972325,37,Kostelní,
50.2631025,17.3984875,ev.18,,
50.2639613,17.3969638,265,Kostelní,
50.2638825,17.3969862,168,Kostelní,
50.2626438,17.3976625,440,Kostelní,
50.2630263,17.3971588,639,Kostelní,
50.2652413,17.39716,425,Kostelní,
50.2652363,17.3968938,57,Kostelní,
50.2656213,17.3968738,421,Rožmitálská,
50.2660761,17.3969622,419,Rožmitálská,
50.2658326,17.3978387,422,Rožmitálská,
50.2656851,17.3973275,744,Rožmitálská,
50.2654601,17.399705,35,,
50.2705413,17.3916513,314,Polská,
50.2691763,17.3937625,741,Polská,
50.2695526,17.3938163,606,Polská,
50.2695863,17.3952713,587,Polská,
50.269005,17.3962125,497,Polská,
50.267955,17.3952513,494,Polská,
50.2683763,17.3942113,413,Polská,
50.270675,17.396775,473,Polská,
50.2682213,17.3942688,412,Polská,
50.2687013,17.39411,403,Polská,
50.2681825,17.3920738,484,Plynárenská,
50.2694201,17.3944163,401,Polská,
50.2704525,17.3916375,315,Polská,
50.2703676,17.3916288,319,Polská,
50.2672425,17.404735,27,,
50.2675086,17.4076649,10,,
50.2672713,17.4064212,5,,
50.2668676,17.405415,33,,
50.2655701,17.4062587,34,,
50.2660376,17.4053337,29,,
50.2671476,17.40701,18,,
50.2672363,17.4077363,15,,
50.2673463,17.4058925,2,,
50.2670001,17.4061813,21,,
50.2668651,17.4052175,14,,
50.2661726,17.405545,36,,
50.26729,17.406685,6,,
50.2675513,17.4082913,12,,
50.26739,17.4086475,4,,
50.2673438,17.4082213,13,,
50.267288,17.4079376,30,,
50.2693588,17.40277,431,Rožmitálská,
50.2674938,17.423245,31,,
50.2708113,17.4211375,32,,
50.4418525,16.9155363,63,,
50.4423451,16.9169238,76,,
50.4424113,16.9176,68,,
50.4423563,16.91701,77,,
50.4423851,16.9173988,3,,
50.4161713,16.9469613,65,,
50.4156676,16.941765,77,,
50.4164496,16.9499338,59,,
50.4077763,16.9608438,130,,
50.4142388,16.949995,84,,
50.4130776,16.9491363,83,,
50.4158126,16.9422238,ev.10,,
50.4166088,16.94671,66,,
50.4164088,16.9436725,72,,
50.4170351,16.9515412,51,,
50.4165163,16.9508438,55,,
50.4169167,16.9495101,57,,
50.4163776,16.9427163,32,,
50.4163301,16.9463613,95,,
50.41776,16.9549288,38,,
50.417795,16.9544863,41,,
50.4172576,16.9527413,47,,
50.4167238,16.9525738,48,,
50.4179538,16.9557863,37,,
50.4191625,16.9578513,31,,
50.419555,16.9602525,22,,
50.4201501,16.9601175,23,,
50.4199463,16.9606238,21,,
50.419175,16.9584875,29,,
50.4190613,16.95872,28,,
50.419435,16.9586175,27,,
50.4196368,16.9590073,25,,
50.4204626,16.9608113,101,,
