lat,lon,housenumber,street,city
51.6505263,15.1433931,53,Brzoskwiniowa,Żary
51.6512721,15.140818,4,Malinowa,Żary
51.5965268,15.2083937,41,,
51.6480236,15.1346089,29,Jana Kilińskiego,Żary
51.6483327,15.1346092,39,Stanisława Staszica,Żary
51.6497418,15.1431711,29,Brzoskwiniowa,Żary
51.6457703,15.1407505,12,Ludowa,Żary
51.6462443,15.1359271,3,Franciszka Stefczyka,Żary
51.6468539,15.1432772,14,Zielonogórska,Żary
51.6467408,15.1323803,4,Głowackiego,Żary
51.6492512,15.143116,17,Brzoskwiniowa,Żary
51.6490331,15.1347881,37,Jana Kilińskiego,Żary
51.6456108,15.14233,6,Hugo Kołłątaja,Żary
51.6465943,15.1322921,2,Głowackiego,Żary
51.650217,15.1441339,8,Wiśniowa,Żary
51.648897,15.1362084,15,Tadeusza Rejtana,Żary
51.6480089,15.1330686,24,Głowackiego,Żary
51.6510893,15.1410627,49A,Ludowa,Żary
51.6483638,15.137517,26,Stanisława Staszica,Żary
51.6525395,15.1440555,19,Wiśniowa,Żary
51.6883835,15.1246463,50B,,
51.6468082,15.1383601,17,Stanisława Konarskiego,Żary
51.649955,15.14407,7,Wiśniowa,Żary
51.6467666,15.1344281,12,Jana Kilińskiego,Żary
51.6493214,15.1343611,14,Juliana Ursyna Niemcewicza,Żary
51.6495449,15.1440396,6,Wiśniowa,Żary
51.6491818,15.1411352,35,Ludowa,Żary
51.5962772,15.2088641,42,,
51.6524603,15.1439361,18,Wiśniowa,Żary
51.6521663,15.1408388,3,Budowlanych,Żary
51.6457876,15.142723,9,Zielonogórska,Żary
51.645961,15.1335712,1a,Jana Kilińskiego,Żary
51.6486349,15.1347682,31,Jana Kilińskiego,Żary
51.6506666,15.1440687,10,Wiśniowa,Żary
51.648873,15.1364599,13,Tadeusza Rejtana,Żary
51.6471404,15.1386754,23,Stanisława Konarskiego,Żary
51.6486971,15.1340628,48,Stanisława Staszica,Żary
51.649535,15.1335846,10,Juliana Ursyna Niemcewicza,Żary
51.6505877,15.1391897,8,Karola Marcinkowskiego,Żary
51.6495377,15.1397704,15,Adama Asnyka,Żary
51.6506768,15.1396694,2,Karola Marcinkowskiego,Żary
51.6482256,15.1385193,20,Stanisława Staszica,Żary
51.6483375,15.143778,19a,Zielonogórska,Żary
51.648823,15.1369739,7,Tadeusza Rejtana,Żary
51.6507362,15.1405735,1a,Karola Marcinkowskiego,Żary
51.6485092,15.1430978,1,Brzoskwiniowa,Żary
51.6486486,15.134363,46,Stanisława Staszica,Żary
51.6485386,15.1352641,44,Stanisława Staszica,Żary
51.6893356,15.1236639,49,,
51.6936859,15.1278602,1A,,
51.6516114,15.1440267,15,Wiśniowa,Żary
51.6481597,15.1363977,29,Stanisława Staszica,Żary
51.6456596,15.1328863,20,Skarbowa,Żary
51.5973344,15.2096023,45,,
51.6481702,15.1362813,31,Stanisława Staszica,Żary
51.6471714,15.1356858,3,Władysława Orkana,Żary
51.6493052,15.1431291,19,Brzoskwiniowa,Żary
51.647882,15.1330186,22,Głowackiego,Żary
51.6489235,15.1342782,18,Juliana Ursyna Niemcewicza,Żary
51.6460707,15.1359429,1,Franciszka Stefczyka,Żary
51.6487214,15.1381127,1,Adama Asnyka,Żary
51.6488463,15.1348276,35,Jana Kilińskiego,Żary
51.6483519,15.1372362,28,Stanisława Staszica,Żary
51.6511948,15.144235,13,Wiśniowa,Żary
51.6457856,15.1411705,9,Hugo Kołłątaja,Żary
51.6455221,15.141251,5,Hugo Kołłątaja,Żary
51.6925641,15.1297599,35,,
51.6495823,15.1441981,5,Wiśniowa,Żary
51.6491079,15.1412358,33,Ludowa,Żary
51.6490895,15.14313,11,Brzoskwiniowa,Żary
51.6512645,15.1401802,10,Malinowa,Żary
51.6500588,15.1410235,41,Ludowa,Żary
51.6459886,15.1429082,11,Zielonogórska,Żary
51.6880343,15.1252967,36,,
51.6457267,15.141482,8,Hugo Kołłątaja,Żary
51.6489334,15.1382492,3,Adama Asnyka,Żary
51.6476766,15.1347858,24,Jana Kilińskiego,Żary
51.6472503,15.1326897,12,Głowackiego,Żary
51.6469951,15.1325351,8,Głowackiego,Żary
51.6491972,15.1431294,15,Brzoskwiniowa,Żary
51.6493592,15.1431286,21,Brzoskwiniowa,Żary
51.648277,15.137944,24,Stanisława Staszica,Żary
51.5976166,15.2108029,47,,
51.6493546,15.1389907,9,Adama Asnyka,Żary
51.6489471,15.1356833,21,Tadeusza Rejtana,Żary
